date,nom,prise_de_parole
1907-06-28,Bedouce,"Il est en effet impossible de savoir àqueuedirection exacte il a obéi. Cela tient, jeIlsais, à ce que l'opinion n'a pas été tr e exactement informée des raisons de ce mouvement méridional ; cela tient à ce des organes habituellement mieux éclaires ont été quelque peu déconcertés, danstmanifestations du Midi, par le faitqu'Il$olltvu brusquement disparaître toutes lesP3*rières politiques."
1907-06-28,Bedouce,"Messieurs, à cela quoi d'étonnant? Ce n'est pas un mouvement de classes, ce n est pas un mouvement politique, c'est un mouvement où toutes les classes, où tous les milieux à la fois se sont mêlés parce que toutes les classes et tous les milieux politiques souffraient également d'une misère commune."
1907-06-28,Bedouce,"C'est ce qui explique que les manifestations d'Argeliers, de Lézignan, de Narbonne, de Carcassonne, de Perpignan et enfin de Montpellier ont été grossissant les unes après les autres au point de réunir, pour la dernière, à Montpellier, la presque totalité des habitants des quatre départements viticoles. (Exclamations sur divers bancs.) Quand je dis la presque totalité des habitants de ces quatre départements viticoles, je ne crois pas exagérer; je me reporte, en effet, aux chiffres donnés par la presse parisienne qui évalue à environ 900,000 les manifestants qui ont défilé dans les rues de Montpellier. (Mouvements divers.) Pourquoi vous récrier, messieurs, quand j. e fais à vos organes l'honneur d'ajouter foi à ce qu'ils disent?"
1907-06-28,Paul-Meunier,M. Paul-Meunier sur l'attitude du Gouvernement
1907-06-28,Aldy,M. Aldy sur les mesures de répression employées dans les événements du Midi
1907-06-28,Augé,M. Augé sur la polique du Gouvernement dans les événenements du Midi.
1907-06-28,Aulard,"En 1790, dans le grand mouvement qui fit des pays de France une patrie, nulle part le pacte d'union, le pacte national, ne fut plus cordialement juré que dans les départements du Roussillon et la partie du Languedoc où précisément sévit aujourd'hui la crise économique."
1907-06-28,Aulard,"Ces départements du Midi qui s'étaient levés et qui prenaient part au mouvement de révolte contre la Convention, abandonnèrent leurs revendications, le jour où l'ennemi, entrant par la frontière d'Espagne, menaça l'unité de la patrie."
1907-06-28,Aulard,Eh bien ! à cette voix de patrie ils ne seront pas plus sourds en 1907 qu'ils ne l'avaient été en 1793.
1907-06-28,Aulard,"Ces hommes ne laissèrent pas tomber les armes, mais ils les retournèrent contre l'ennemi pour la defense de la République une et indivisible."
1907-06-28,Aulard,"Et M. Aulard ajoute : « Eh bien ! à cette voix de patrie ils ne seront pas plus sourds en 1907 qu'ils ne l'avaient été en 1793. A vrai dire, c'est à la patrie qu'ils font appel, c'est de la patrie qu'ils se réclament, puisqu'ils cherchent la fin de leurs maux dans l'assistance de la nation, .puisqu'en leurs manifestations les plus tumultueuses ce sont les bons offices de la solidarité nationale qu'ils réclament."
1907-06-28,Cathala,"Ne sommes-nous pas rivés au sol par la nature même de la production de ce pays? Ah! qu'on ne rompe pas le lien qui unit le Nord et le Midi, qu'on supprime même les motifs de division entre les deux régions, en mettant une terme à la fraude ! Que le Nord nous aide dans la période critique que nous traversons, et il verra alors que nous avons une claire conscience des raisons de solidarité qui nous unissent à lui."
1907-06-28,Bedouce,Je remercie M. le président.
1907-06-28,Bedouce,"Mais je lui fais remarquer que c'est peut-être parce que je suis jeune, nouveau venu ici et Méridional, que la Chambre ne craint pas de m'imposer une fatigue excessive."
1907-06-28,le président,"Si vous êtes jeune, c'est une raison de plus pour qu'on vous écoute."
1907-06-28,Bedouce,"Messieurs,je*croisavoir fait justice, et par des raisons profondes, des motifs inconsidérés par lesquels on avait attribué au mouvement du Midi une raison de particularisme."
1907-06-28,Bedouce,"Ce mouvement, qui n'est pas et ne peut pas être séparatiste, est-il un mouvement politique?"
1907-06-28,Bedouce,"Pas davantage. La preuve, je veux la voir, et vous voudrez la voir aussi dans le fait que dans les Pyrénées-Orientales, dans l'Aude, dans l'Hérault, dans le Gard, les ligues des droits de l'homme, les comités républicains du commerce et de l'industrie, les comités radicaux, les comités politiques font partie du mouvement; j'ajouterai même que les comités socialistes ont pris une part très ardente' aux revendications."
1907-06-28,Bedouce,"C'est plutôt —Hfaut le reconnaître et il faut avoir le courage de le dire — dans les milieux de petite bourgeoisie, dans les milieux de petits propriétaires, dans les ligues des droits de l'homme, dans les comités radicaux, dans les comités de toute nature où se. mêlent les négociants et les petits propriétaires, que le mouvement a pris naissance."
1907-06-28,personne,s ont pris une part très ardente' aux revendications.
1907-06-28,personne,"C'est plutôt —Hfaut le reconnaître et il faut avoir le courage de le dire — dans les milieux de petite bourgeoisie, dans les milieux de petits propriétaires, dans les ligues des droits de l'homme, dans les comités radicaux, dans les comités de toute nature où se. mêlent les négociants et les petits propriétaires, que le mouvement a pris naissance. (Très bien! très bien à Vextrême gauche.) * Voulez-vous que je vous en cite un autre exemple ?"
1907-06-28,personne,"Quels sont les candidats qui, étant en appel devant le suffrage universel, ont les premiers retiré leur candidature pour se conformer aux décisions qui avaient v été prises au cours des manifestations ? Ce sont des candidats radicaux socialistes de Perpignan. Voulez-vous que nous en tirions la conclusion que le mouvement est purement radical?"
1907-06-28,personne,Ce serait de l'inconscience. Nous savons que le mouvement n'est ni véparatiste. ni politiquemais que c'est un mouvement économique.
1907-06-28,personne,Applaudissements à l'extrême gauche.) Et s'il vous fallait une autre preuve que
1907-06-28,personne,"ce mouvement n'est pas politique, ne la trouveriez-vous pas toute vivante dans la représentation parlementaire de ces départements, au Sénat et à la Chambre? Ne la trouveriez-vous pas, avec une force particulièrement remarquable, dans ce fait que ce sont justement les régions qui sont représentées par des membres des anciens partis de réaction qui ont été les moins agitées et qu'au contraire le mouvement a eu toutes son étendue,que la manifestation a produit toute son intensité justement dans les milieux les plus radicaux."
1907-06-28,personne,"socialistes? (Très bien! très bien! à l'extrême gauche.) Voulez-vous aussi, monsieur le président du conseil, que je tire argument de ce que celui que, là-bas on a appelé «l'Apôtre»et le « Rédempteur », en s'asseyant chez vous vous a dit : « Monsieur le président du conseil, je suis un honnête homme, j'ai fondé le comité radical socialiste »?"
1907-06-28,personne,Vous diriez que c'est de l'inconscience et vous auriez raison. La vérité est que le mouvement n'est ni véparatiste. ni politiquemais que c'est un mouvement économique.
1907-06-28,personne,"Je vous parle, messieurs, avec toutenir,conscience et je vous prie de croirequ'Vn'y a rien dans ce que je vous disq«i!.sr,»;empreint d'un part: pris quelconque."
1907-06-28,personne,"Ce mouvement est économique et. ce'¡!Itvous a surpris le plus, peut-être, surtout do ce côté de l'Assemblée (la gauche), ce qui vous a le plus étonnés, ce qui vous a teplllltdéconcertés, ce qui a renversé toutesvc«;convictions politiques et ce qui vous a laissa un moment inquiets et sans la certitudef'llendemain, c'est que vous avez trouvéparllilles vôtres, dans la bourgeoisie, parmile? propriétaires, un mouvement de révolte plus ardent, plus désespéré, plus violent, plus fort que vous l'avez jamais vu dans les milieux ouvriers les plus révolutionnaires."
1907-06-28,personne,"(Vifs applaudissements à l'extrême gauche.) Il ne faut point s'affoler de cela. Il vau'; mieux, dans la dignité qui convient à un. Parlement français, rechercher en toute conscience quels sont les motifs qui ont fait que cette petite bourgeoisie, que ces petits propriétaires ont été désespérés au point de vous étonner par leur mouvement révolutionnaire. Ils sont de plusieurs ordres. Je ne reviendrai pas sur les raisons profondes qui ont été données par d'autres plus auto risés que moi. Vous savez que la fraude que la surproduction, que des motifscco*nomiques traités ici avec plus d'autorité que je pourrais le faire ont eu une importance très grande dans la crise qui nous occupe. Mais si vous voulez bien^»sidérerun instantquelorsqu'on a éW habitué à la misère, lorsqu'on atOIlJQUMsouf fert, lorsqu'on a connu depuis laiJflissanro:en passant par l'école etp'	ous les Ages de l'homme, l'angoisse dempas savoir ce que sera le lendemaiii,en est quelque peu vacciné, on est cuirassé contre tous les malheurs qui quotidiennement peuve:	 fondre sur vous. (Très bien!iresbien!al'extrême gauche.) Au contraire, ces populations du Midi — certaines d'entre elles, tout au moins — habituées au bien-être, ayant vu, depuis leur berceau, sourire les récoltes heureuses, le bien-être à leurs foyers, ont été d'abord surprises, puis inquiètes ; ensuite elles an sont senties étreintes d'une émotion profonde qui n'a pas tardé à se changer endé,sespoir. Pourquoi, messieurs? Parce"
1907-06-28,Vaillant,Très bien !
1907-06-28,Bedouce,"parce que, ensuite, lorsqu'en raison de la mauvaise situation persistante du marché économique, il n'a plus été possible à ces populations d'avoir le crédit nécessaire, elles ont senti peser sur elles une misère d'autant plus lourde, d'autant plus désespérante qu'elles n'étaient pas accoutumées à son étreinte, qu'elles n'étaient pas habituées à la subir. Dans les villes comme dans les milieux ruraux, ces populations se sont trouvées dans la même situation que le négociant qui, ayant occupé toute sa vie un rang honoré et envié, est acculé par des causes économiques, qui ne sont pas de son fait et dont il n'est pas responsable, à la faillite et à la déchéance de son rang. (Très bien! très bien 1 à l'extrême gauche.) A l'humiliation naturelle, résultant pour eux de cette situation nouvelle, s'ajoutait la détresse de ces hommes qui, tous ensemble, dans le même pays, dans la même ville, le même village, à la même heure, étaient obligés d'aller chez des négociants aussi malheureux et désolés qu'eux, acculés comme eux-mêmes à la faillite, solliciter le crédit du lendemain. (Très bien! très bien!) Dans un passé qui n'était pas lointain, cependant, ces hommes avaient connu toutes les joys et possédé tout le bien-être de l'existence; aujourd'hui, ils en sont réduits au dernier degré de la misère. Etonnez-vous après cela que le désespoir les ait poussés aux extrémités que vous avez vues ! (Applaudissements à l'extrême gau; che.) Enfin, messieurs, si ces raisons ne suffisaient pas pour vous démontrer que le rmouvement n'est ni séparatiste, ni politique, qu'il pouvait être encouragé par le Gouvernement français, parce que c'était un mouvement national n'ayant en même temps aucun caractère antirépublicain, si ces raisons, dis-je, ne suffisaient pas, nous pouvons encore invoquer la caution gouvernementale, la caution de ces hommes en qui vous avez mis votre confiance, qui ont entre leurs mains les destinées du pays, et qui gouvernent en votre nom et pour votre compte. On l'a dit vendredi dernier — je n'y reviens pas — ils ont approuvé les I crédits pour l'envoi de délégués dans les meetings; ils sont même allés plus loin: ils ont pavoisé les monuments publics que plus tard ils ont défendu avec tant d'âpreté."
1907-06-28,Aucun,l devenu tout à coup dans la semaine qui a suivi?
1907-06-28,Non identifié,Par quels événements extraordinaires ce qui ne vous avait pas surpris le 9 vous at-il surpris le 10?
